,GarageType = Attchd,GarageType = Detchd,GarageType = BuiltIn,GarageType = CarPort,GarageType = Basment,GarageType = 2Types,GarageType = No_Garage,GarageFinish = RFn,GarageFinish = Unf,GarageFinish = Fin,GarageFinish = No_Garage,BsmtQual = Gd,BsmtQual = TA,BsmtQual = Ex,BsmtQual = Fa,BsmtQual = No Basement,BsmtFinType1 = GLQ,BsmtFinType1 = ALQ,BsmtFinType1 = Unf,BsmtFinType1 = Rec,BsmtFinType1 = BLQ,BsmtFinType1 = LwQ,BsmtFinType1 = No Basement,ExterQual = Gd,ExterQual = TA,ExterQual = Ex,ExterQual = Fa,KitchenQual = Gd,KitchenQual = TA,KitchenQual = Ex,KitchenQual = Fa,Foundation = PConc,Foundation = CBlock,Foundation = BrkTil,Foundation = Wood,Foundation = Slab,Foundation = Stone,HeatingQC = Ex,HeatingQC = Gd,HeatingQC = TA,HeatingQC = Fa,HeatingQC = Po,MasVnrType = BrkFace,MasVnrType = None,MasVnrType = Stone,MasVnrType = BrkCmn,Id,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,Hood_X,Hood_Y,NhMedGrThan,Neighborhood,SalePrice
1425,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1425,6,1252,2,528,1252,1252,1,7,1959,42.0150957,-93.69798309999999,100000,NAmes,142000
1426,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1426,7,2127,2,525,1223,1223,2,5,1994,42.0602355,-93.64982195100859,300000,NoRidge,271000
1427,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1427,5,1558,1,288,913,1048,1,6,1945,42.0150957,-93.69798309999999,100000,NAmes,140000
1428,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1428,5,804,1,240,788,804,1,4,1940,42.0290131428571,-93.61418499999999,100000,OldTown,119000
1429,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,1429,6,1440,2,467,1440,1440,2,7,1981,42.0150957,-93.69798309999999,150000,NWAmes,182900
1430,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1430,5,1838,2,372,732,734,2,7,2005,42.074257700000004,-93.6544632306114,150000,Gilbert,192140
1431,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1431,6,958,2,440,958,958,2,5,1976,42.050026466321505,-93.6270502836788,100000,NPkVill,143750
1432,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1432,4,968,1,216,656,968,2,5,1927,42.0290131428571,-93.61418499999999,100000,OldTown,64500
1433,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1433,6,1792,2,451,936,962,2,8,2000,42.074257700000004,-93.6544632306114,150000,Gilbert,186500
1434,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1434,5,1126,2,484,1126,1126,2,5,1977,41.991126348388704,-93.60001159660851,150000,Mitchel,160000
1435,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1435,6,1537,2,462,1319,1537,1,7,1962,42.0150957,-93.69798309999999,100000,NAmes,174000
1436,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1436,4,864,2,528,864,864,1,5,1971,42.0150957,-93.69798309999999,100000,NAmes,120500
1437,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1437,8,1932,3,774,1932,1932,2,7,2008,42.0602355,-93.64982195100859,300000,NridgHt,394617
1438,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1438,6,1236,2,923,912,1236,1,6,1957,42.0290131428571,-93.61418499999999,100000,OldTown,149700
1439,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1439,7,1725,2,550,539,1040,2,6,1979,42.0150957,-93.69798309999999,150000,NWAmes,197000
1440,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1440,6,2555,2,672,588,1423,2,11,1922,42.0188970439511,-93.64860285282259,200000,Crawfor,191000
1441,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1441,6,848,2,420,848,848,1,3,2004,42.015434,-93.6685882,150000,CollgCr,149300
1442,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1442,10,2007,3,812,1017,1026,2,10,2008,42.0513008,-93.6441328,200000,Somerst,310000
1443,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1443,6,952,1,192,952,952,1,4,1916,42.026770299999995,-93.6170554,100000,BrkSide,121000
1444,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1444,7,1422,2,626,1422,1422,2,7,2004,42.015434,-93.6685882,150000,CollgCr,179600
1445,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1445,6,913,1,240,814,913,1,6,1966,42.025818900000004,-93.6685531,100000,Sawyer,129000
1446,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1446,5,1188,1,312,1188,1188,1,6,1962,41.991126348388704,-93.60001159660851,150000,Mitchel,157900
1447,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1447,8,2090,2,556,1220,1220,2,8,1995,42.015434,-93.6685882,150000,CollgCr,240000
1448,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1448,4,1346,1,384,560,796,1,6,1910,42.015945,-93.6856328,100000,Edwards,112000
1449,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,1449,5,630,0,0,630,630,1,3,1970,42.026770299999995,-93.6170554,0,MeadowV,92000
1450,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1450,5,1792,0,0,896,896,2,8,1974,42.0150957,-93.69798309999999,100000,NAmes,136000
1451,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1451,8,1578,3,840,1573,1578,2,7,2008,42.0513008,-93.6441328,200000,Somerst,287090
1452,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1452,5,1072,2,525,547,1072,1,5,2005,42.015945,-93.6856328,100000,Edwards,145000
1453,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1453,5,1140,0,0,1140,1140,1,6,2006,41.991126348388704,-93.60001159660851,150000,Mitchel,84500
1454,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1454,7,1221,2,400,1221,1221,2,6,2004,42.0513008,-93.6441328,200000,Somerst,185000
1455,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1455,6,1647,2,460,953,953,2,7,1999,42.074257700000004,-93.6544632306114,150000,Gilbert,175000
1456,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1456,6,2073,2,500,1542,2073,2,7,1978,42.0150957,-93.69798309999999,150000,NWAmes,210000
1457,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1457,7,2340,1,252,1152,1188,2,9,1941,42.0188970439511,-93.64860285282259,200000,Crawfor,266500
1458,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1458,5,1078,1,240,1078,1078,1,5,1950,42.0150957,-93.69798309999999,100000,NAmes,142125
