,SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,Neighborhood,ExterQual,KitchenQual,BsmtQual,GarageFinish,Foundation,HeatingQC,GarageType,MasVnrType,BsmtFinType1
1444,179600,7,1422,2,626,1422,1422,2,7,2004,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,Unf
1445,129000,6,913,1,240,814,913,1,6,1966,Sawyer,TA,TA,TA,Unf,CBlock,Gd,Detchd,None,LwQ
1446,157900,5,1188,1,312,1188,1188,1,6,1962,Mitchel,TA,TA,TA,Unf,CBlock,TA,Attchd,BrkFace,Rec
1447,240000,8,2090,2,556,1220,1220,2,8,1995,CollgCr,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,BrkFace,GLQ
1448,112000,4,1346,1,384,560,796,1,6,1910,Edwards,TA,TA,Fa,Unf,CBlock,Gd,Detchd,None,Unf
1449,92000,5,630,0,0,630,630,1,3,1970,MeadowV,TA,Ex,Gd,,CBlock,Ex,,None,GLQ
1450,136000,5,1792,0,0,896,896,2,8,1974,NAmes,TA,TA,Gd,,CBlock,TA,,None,Unf
1451,287090,8,1578,3,840,1573,1578,2,7,2008,Somerst,Gd,Ex,Gd,Fin,PConc,Ex,Attchd,Stone,Unf
1452,145000,5,1072,2,525,547,1072,1,5,2005,Edwards,TA,TA,Gd,Fin,PConc,Gd,Basment,BrkFace,GLQ
1453,84500,5,1140,0,0,1140,1140,1,6,2006,Mitchel,TA,TA,Gd,,PConc,Ex,,None,Unf
1454,185000,7,1221,2,400,1221,1221,2,6,2004,Somerst,Gd,Gd,Gd,RFn,PConc,Ex,Attchd,None,GLQ
1455,175000,6,1647,2,460,953,953,2,7,1999,Gilbert,TA,TA,Gd,RFn,PConc,Ex,Attchd,None,Unf
1456,210000,6,2073,2,500,1542,2073,2,7,1978,NWAmes,TA,TA,Gd,Unf,CBlock,TA,Attchd,Stone,ALQ
1457,266500,7,2340,1,252,1152,1188,2,9,1941,Crawfor,Ex,Gd,TA,RFn,Stone,Ex,Attchd,None,GLQ
1458,142125,5,1078,1,240,1078,1078,1,5,1950,NAmes,TA,Gd,TA,Unf,CBlock,Gd,Attchd,None,GLQ
1459,147500,5,1256,1,276,1256,1256,1,6,1965,Edwards,Gd,TA,TA,Fin,CBlock,Gd,Attchd,None,BLQ
